[front_panel]
mode=T1 - R1
output=10 dB
gain=15 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=150
sound speed=2750
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
9,412E+01	1,478E-02	0,000E+00	0,000E+00	
9,416E+01	1,412E-02	0,000E+00	0,000E+00	
9,420E+01	1,358E-02	0,000E+00	0,000E+00	
9,424E+01	1,316E-02	0,000E+00	0,000E+00	
9,428E+01	1,283E-02	0,000E+00	0,000E+00	
9,432E+01	1,259E-02	0,000E+00	0,000E+00	
9,436E+01	1,239E-02	0,000E+00	0,000E+00	
9,440E+01	1,225E-02	0,000E+00	0,000E+00	
9,444E+01	1,213E-02	0,000E+00	0,000E+00	
9,448E+01	1,204E-02	0,000E+00	0,000E+00	
9,452E+01	1,196E-02	0,000E+00	0,000E+00	
9,456E+01	1,189E-02	0,000E+00	0,000E+00	
9,460E+01	1,183E-02	0,000E+00	0,000E+00	
9,464E+01	1,178E-02	0,000E+00	0,000E+00	
9,468E+01	1,174E-02	0,000E+00	0,000E+00	
9,472E+01	1,170E-02	0,000E+00	0,000E+00	
9,476E+01	1,167E-02	0,000E+00	0,000E+00	
9,480E+01	1,165E-02	0,000E+00	0,000E+00	
9,484E+01	1,164E-02	0,000E+00	0,000E+00	
9,488E+01	1,164E-02	0,000E+00	0,000E+00	
9,492E+01	1,164E-02	0,000E+00	0,000E+00	
9,496E+01	1,165E-02	0,000E+00	0,000E+00	
9,500E+01	1,167E-02	0,000E+00	0,000E+00	
9,504E+01	1,169E-02	0,000E+00	0,000E+00	
9,508E+01	1,171E-02	0,000E+00	0,000E+00	
9,512E+01	1,172E-02	0,000E+00	0,000E+00	
9,516E+01	1,174E-02	0,000E+00	0,000E+00	
9,520E+01	1,176E-02	0,000E+00	0,000E+00	
9,524E+01	1,177E-02	0,000E+00	0,000E+00	
9,528E+01	1,177E-02	0,000E+00	0,000E+00	
9,532E+01	1,178E-02	0,000E+00	0,000E+00	
9,536E+01	1,178E-02	0,000E+00	0,000E+00	
9,540E+01	1,178E-02	0,000E+00	0,000E+00	
9,544E+01	1,179E-02	0,000E+00	0,000E+00	
9,548E+01	1,180E-02	0,000E+00	0,000E+00	
9,552E+01	1,181E-02	0,000E+00	0,000E+00	
9,556E+01	1,183E-02	0,000E+00	0,000E+00	
9,560E+01	1,186E-02	0,000E+00	0,000E+00	
9,564E+01	1,189E-02	0,000E+00	0,000E+00	
9,568E+01	1,192E-02	0,000E+00	0,000E+00	
9,572E+01	1,195E-02	0,000E+00	0,000E+00	
9,576E+01	1,198E-02	0,000E+00	0,000E+00	
9,580E+01	1,200E-02	0,000E+00	0,000E+00	
9,584E+01	1,202E-02	0,000E+00	0,000E+00	
9,588E+01	1,203E-02	0,000E+00	0,000E+00	
9,592E+01	1,202E-02	0,000E+00	0,000E+00	
9,596E+01	1,201E-02	0,000E+00	0,000E+00	
9,600E+01	1,200E-02	0,000E+00	0,000E+00	
9,604E+01	1,198E-02	0,000E+00	0,000E+00	
9,608E+01	1,195E-02	0,000E+00	0,000E+00	
9,612E+01	1,194E-02	0,000E+00	0,000E+00	
9,616E+01	1,192E-02	0,000E+00	0,000E+00	
9,620E+01	1,191E-02	0,000E+00	0,000E+00	
9,624E+01	1,190E-02	0,000E+00	0,000E+00	
9,628E+01	1,189E-02	0,000E+00	0,000E+00	
9,632E+01	1,189E-02	0,000E+00	0,000E+00	
9,636E+01	1,188E-02	0,000E+00	0,000E+00	
9,640E+01	1,187E-02	0,000E+00	0,000E+00	
9,644E+01	1,185E-02	0,000E+00	0,000E+00	
9,648E+01	1,183E-02	0,000E+00	0,000E+00	
9,652E+01	1,180E-02	0,000E+00	0,000E+00	
9,656E+01	1,177E-02	0,000E+00	0,000E+00	
9,660E+01	1,173E-02	0,000E+00	0,000E+00	
9,664E+01	1,169E-02	0,000E+00	0,000E+00	
9,668E+01	1,166E-02	0,000E+00	0,000E+00	
9,672E+01	1,163E-02	0,000E+00	0,000E+00	
9,676E+01	1,160E-02	0,000E+00	0,000E+00	
9,680E+01	1,159E-02	0,000E+00	0,000E+00	
9,684E+01	1,158E-02	0,000E+00	0,000E+00	
9,688E+01	1,158E-02	0,000E+00	0,000E+00	
9,692E+01	1,158E-02	0,000E+00	0,000E+00	
9,696E+01	1,159E-02	0,000E+00	0,000E+00	
9,700E+01	1,161E-02	0,000E+00	0,000E+00	
9,704E+01	1,163E-02	0,000E+00	0,000E+00	
9,708E+01	1,164E-02	0,000E+00	0,000E+00	
9,712E+01	1,166E-02	0,000E+00	0,000E+00	
9,716E+01	1,167E-02	0,000E+00	0,000E+00	
9,720E+01	1,168E-02	0,000E+00	0,000E+00	
9,724E+01	1,168E-02	0,000E+00	0,000E+00	
9,728E+01	1,167E-02	0,000E+00	0,000E+00	
9,732E+01	1,166E-02	0,000E+00	0,000E+00	
9,736E+01	1,165E-02	0,000E+00	0,000E+00	
9,740E+01	1,163E-02	0,000E+00	0,000E+00	
9,744E+01	1,161E-02	0,000E+00	0,000E+00	
9,748E+01	1,158E-02	0,000E+00	0,000E+00	
9,752E+01	1,156E-02	0,000E+00	0,000E+00	
9,756E+01	1,153E-02	0,000E+00	0,000E+00	
9,760E+01	1,151E-02	0,000E+00	0,000E+00	
9,764E+01	1,149E-02	0,000E+00	0,000E+00	
9,768E+01	1,147E-02	0,000E+00	0,000E+00	
9,772E+01	1,145E-02	0,000E+00	0,000E+00	
9,776E+01	1,143E-02	0,000E+00	0,000E+00	
9,780E+01	1,142E-02	0,000E+00	0,000E+00	
9,784E+01	1,140E-02	0,000E+00	0,000E+00	
9,788E+01	1,139E-02	0,000E+00	0,000E+00	
9,792E+01	1,138E-02	0,000E+00	0,000E+00	
9,796E+01	1,137E-02	0,000E+00	0,000E+00	
9,800E+01	1,136E-02	0,000E+00	0,000E+00	
9,804E+01	1,135E-02	0,000E+00	0,000E+00	
9,808E+01	1,134E-02	0,000E+00	0,000E+00	
9,812E+01	1,134E-02	0,000E+00	0,000E+00	
9,816E+01	1,135E-02	0,000E+00	0,000E+00	
9,820E+01	1,135E-02	0,000E+00	0,000E+00	
9,824E+01	1,136E-02	0,000E+00	0,000E+00	
9,828E+01	1,138E-02	0,000E+00	0,000E+00	
9,832E+01	1,140E-02	0,000E+00	0,000E+00	
9,836E+01	1,142E-02	0,000E+00	0,000E+00	
9,840E+01	1,144E-02	0,000E+00	0,000E+00	
9,844E+01	1,147E-02	0,000E+00	0,000E+00	
9,848E+01	1,149E-02	0,000E+00	0,000E+00	
9,852E+01	1,152E-02	0,000E+00	0,000E+00	
9,856E+01	1,154E-02	0,000E+00	0,000E+00	
9,860E+01	1,156E-02	0,000E+00	0,000E+00	
9,864E+01	1,158E-02	0,000E+00	0,000E+00	
9,868E+01	1,160E-02	0,000E+00	0,000E+00	
9,872E+01	1,162E-02	0,000E+00	0,000E+00	
9,876E+01	1,164E-02	0,000E+00	0,000E+00	
9,880E+01	1,166E-02	0,000E+00	0,000E+00	
9,884E+01	1,168E-02	0,000E+00	0,000E+00	
9,888E+01	1,170E-02	0,000E+00	0,000E+00	
9,892E+01	1,172E-02	0,000E+00	0,000E+00	
9,896E+01	1,173E-02	0,000E+00	0,000E+00	
9,900E+01	1,173E-02	0,000E+00	0,000E+00	
9,904E+01	1,173E-02	0,000E+00	0,000E+00	
9,908E+01	1,173E-02	0,000E+00	0,000E+00	
9,912E+01	1,172E-02	0,000E+00	0,000E+00	
9,916E+01	1,170E-02	0,000E+00	0,000E+00	
9,920E+01	1,169E-02	0,000E+00	0,000E+00	
9,924E+01	1,167E-02	0,000E+00	0,000E+00	
9,928E+01	1,166E-02	0,000E+00	0,000E+00	
9,932E+01	1,165E-02	0,000E+00	0,000E+00	
9,936E+01	1,165E-02	0,000E+00	0,000E+00	
9,940E+01	1,164E-02	0,000E+00	0,000E+00	
9,944E+01	1,164E-02	0,000E+00	0,000E+00	
9,948E+01	1,163E-02	0,000E+00	0,000E+00	
9,952E+01	1,162E-02	0,000E+00	0,000E+00	
9,956E+01	1,161E-02	0,000E+00	0,000E+00	
9,960E+01	1,158E-02	0,000E+00	0,000E+00	
9,964E+01	1,155E-02	0,000E+00	0,000E+00	
9,968E+01	1,152E-02	0,000E+00	0,000E+00	
9,972E+01	1,147E-02	0,000E+00	0,000E+00	
9,976E+01	1,143E-02	0,000E+00	0,000E+00	
9,980E+01	1,139E-02	0,000E+00	0,000E+00	
9,984E+01	1,135E-02	0,000E+00	0,000E+00	
9,988E+01	1,131E-02	0,000E+00	0,000E+00	
9,992E+01	1,129E-02	0,000E+00	0,000E+00	
9,996E+01	1,128E-02	0,000E+00	0,000E+00	
1,000E+02	1,129E-02	0,000E+00	0,000E+00	
1,000E+02	1,131E-02	0,000E+00	0,000E+00	
1,001E+02	1,134E-02	0,000E+00	0,000E+00	
1,001E+02	1,139E-02	0,000E+00	0,000E+00	
1,002E+02	1,144E-02	0,000E+00	0,000E+00	
1,002E+02	1,149E-02	0,000E+00	0,000E+00	
1,002E+02	1,155E-02	0,000E+00	0,000E+00	
1,003E+02	1,159E-02	0,000E+00	0,000E+00	
1,003E+02	1,163E-02	0,000E+00	0,000E+00	
1,004E+02	1,166E-02	0,000E+00	0,000E+00	
1,004E+02	1,167E-02	0,000E+00	0,000E+00	
1,004E+02	1,167E-02	0,000E+00	0,000E+00	
1,005E+02	1,165E-02	0,000E+00	0,000E+00	
1,005E+02	1,161E-02	0,000E+00	0,000E+00	
1,006E+02	1,157E-02	0,000E+00	0,000E+00	
1,006E+02	1,151E-02	0,000E+00	0,000E+00	
1,006E+02	1,144E-02	0,000E+00	0,000E+00	
1,007E+02	1,137E-02	0,000E+00	0,000E+00	
1,007E+02	1,131E-02	0,000E+00	0,000E+00	
1,008E+02	1,124E-02	0,000E+00	0,000E+00	
1,008E+02	1,118E-02	0,000E+00	0,000E+00	
1,008E+02	1,113E-02	0,000E+00	0,000E+00	
1,009E+02	1,109E-02	0,000E+00	0,000E+00	
1,009E+02	1,106E-02	0,000E+00	0,000E+00	
1,010E+02	1,104E-02	0,000E+00	0,000E+00	
1,010E+02	1,103E-02	0,000E+00	0,000E+00	
1,010E+02	1,102E-02	0,000E+00	0,000E+00	
1,011E+02	1,103E-02	0,000E+00	0,000E+00	
1,011E+02	1,103E-02	0,000E+00	0,000E+00	
1,012E+02	1,104E-02	0,000E+00	0,000E+00	
1,012E+02	1,105E-02	0,000E+00	0,000E+00	
1,012E+02	1,106E-02	0,000E+00	0,000E+00	
1,013E+02	1,107E-02	0,000E+00	0,000E+00	
1,013E+02	1,109E-02	0,000E+00	0,000E+00	
1,014E+02	1,111E-02	0,000E+00	0,000E+00	
1,014E+02	1,113E-02	0,000E+00	0,000E+00	
1,014E+02	1,117E-02	0,000E+00	0,000E+00	
1,015E+02	1,120E-02	0,000E+00	0,000E+00	
1,015E+02	1,124E-02	0,000E+00	0,000E+00	
1,016E+02	1,128E-02	0,000E+00	0,000E+00	
1,016E+02	1,132E-02	0,000E+00	0,000E+00	
1,016E+02	1,136E-02	0,000E+00	0,000E+00	
1,017E+02	1,141E-02	0,000E+00	0,000E+00	
1,017E+02	1,145E-02	0,000E+00	0,000E+00	
1,018E+02	1,148E-02	0,000E+00	0,000E+00	
1,018E+02	1,151E-02	0,000E+00	0,000E+00	
1,018E+02	1,154E-02	0,000E+00	0,000E+00	
1,019E+02	1,156E-02	0,000E+00	0,000E+00	
1,019E+02	1,156E-02	0,000E+00	0,000E+00	
1,020E+02	1,156E-02	0,000E+00	0,000E+00	
1,020E+02	1,154E-02	0,000E+00	0,000E+00	
1,020E+02	1,151E-02	0,000E+00	0,000E+00	
1,021E+02	1,146E-02	0,000E+00	0,000E+00	
1,021E+02	1,141E-02	0,000E+00	0,000E+00	
1,022E+02	1,134E-02	0,000E+00	0,000E+00	
1,022E+02	1,127E-02	0,000E+00	0,000E+00	
1,022E+02	1,120E-02	0,000E+00	0,000E+00	
1,023E+02	1,113E-02	0,000E+00	0,000E+00	
1,023E+02	1,106E-02	0,000E+00	0,000E+00	
1,024E+02	1,101E-02	0,000E+00	0,000E+00	
1,024E+02	1,097E-02	0,000E+00	0,000E+00	
1,024E+02	1,095E-02	0,000E+00	0,000E+00	
1,025E+02	1,094E-02	0,000E+00	0,000E+00	
1,025E+02	1,094E-02	0,000E+00	0,000E+00	
1,026E+02	1,095E-02	0,000E+00	0,000E+00	
1,026E+02	1,096E-02	0,000E+00	0,000E+00	
1,026E+02	1,097E-02	0,000E+00	0,000E+00	
1,027E+02	1,098E-02	0,000E+00	0,000E+00	
1,027E+02	1,097E-02	0,000E+00	0,000E+00	
1,028E+02	1,096E-02	0,000E+00	0,000E+00	
1,028E+02	1,095E-02	0,000E+00	0,000E+00	
1,028E+02	1,092E-02	0,000E+00	0,000E+00	
1,029E+02	1,090E-02	0,000E+00	0,000E+00	
1,029E+02	1,087E-02	0,000E+00	0,000E+00	
1,030E+02	1,085E-02	0,000E+00	0,000E+00	
1,030E+02	1,084E-02	0,000E+00	0,000E+00	
1,030E+02	1,084E-02	0,000E+00	0,000E+00	
1,031E+02	1,085E-02	0,000E+00	0,000E+00	
1,031E+02	1,087E-02	0,000E+00	0,000E+00	
1,032E+02	1,090E-02	0,000E+00	0,000E+00	
1,032E+02	1,093E-02	0,000E+00	0,000E+00	
1,032E+02	1,097E-02	0,000E+00	0,000E+00	
1,033E+02	1,100E-02	0,000E+00	0,000E+00	
1,033E+02	1,104E-02	0,000E+00	0,000E+00	
1,034E+02	1,107E-02	0,000E+00	0,000E+00	
1,034E+02	1,109E-02	0,000E+00	0,000E+00	
1,034E+02	1,111E-02	0,000E+00	0,000E+00	
1,035E+02	1,112E-02	0,000E+00	0,000E+00	
1,035E+02	1,112E-02	0,000E+00	0,000E+00	
1,036E+02	1,112E-02	0,000E+00	0,000E+00	
1,036E+02	1,111E-02	0,000E+00	0,000E+00	
1,036E+02	1,110E-02	0,000E+00	0,000E+00	
1,037E+02	1,108E-02	0,000E+00	0,000E+00	
1,037E+02	1,106E-02	0,000E+00	0,000E+00	
1,038E+02	1,104E-02	0,000E+00	0,000E+00	
1,038E+02	1,101E-02	0,000E+00	0,000E+00	
1,038E+02	1,098E-02	0,000E+00	0,000E+00	
1,039E+02	1,094E-02	0,000E+00	0,000E+00	
1,039E+02	1,090E-02	0,000E+00	0,000E+00	
1,040E+02	1,086E-02	0,000E+00	0,000E+00	
1,040E+02	1,082E-02	0,000E+00	0,000E+00	
1,040E+02	1,079E-02	0,000E+00	0,000E+00	
1,041E+02	1,077E-02	0,000E+00	0,000E+00	
1,041E+02	1,075E-02	0,000E+00	0,000E+00	
1,042E+02	1,075E-02	0,000E+00	0,000E+00	
1,042E+02	1,075E-02	0,000E+00	0,000E+00	
1,042E+02	1,077E-02	0,000E+00	0,000E+00	
1,043E+02	1,079E-02	0,000E+00	0,000E+00	
1,043E+02	1,083E-02	0,000E+00	0,000E+00	
1,044E+02	1,086E-02	0,000E+00	0,000E+00	
1,044E+02	1,091E-02	0,000E+00	0,000E+00	
1,044E+02	1,095E-02	0,000E+00	0,000E+00	
1,045E+02	1,099E-02	0,000E+00	0,000E+00	
1,045E+02	1,103E-02	0,000E+00	0,000E+00	
1,046E+02	1,107E-02	0,000E+00	0,000E+00	
1,046E+02	1,111E-02	0,000E+00	0,000E+00	
1,046E+02	1,115E-02	0,000E+00	0,000E+00	
1,047E+02	1,118E-02	0,000E+00	0,000E+00	
1,047E+02	1,122E-02	0,000E+00	0,000E+00	
1,048E+02	1,126E-02	0,000E+00	0,000E+00	
1,048E+02	1,129E-02	0,000E+00	0,000E+00	
1,048E+02	1,133E-02	0,000E+00	0,000E+00	
1,049E+02	1,137E-02	0,000E+00	0,000E+00	
1,049E+02	1,140E-02	0,000E+00	0,000E+00	
1,050E+02	1,143E-02	0,000E+00	0,000E+00	
1,050E+02	1,145E-02	0,000E+00	0,000E+00	
1,050E+02	1,146E-02	0,000E+00	0,000E+00	
1,051E+02	1,146E-02	0,000E+00	0,000E+00	
1,051E+02	1,145E-02	0,000E+00	0,000E+00	
1,052E+02	1,143E-02	0,000E+00	0,000E+00	
1,052E+02	1,139E-02	0,000E+00	0,000E+00	
1,052E+02	1,135E-02	0,000E+00	0,000E+00	
1,053E+02	1,131E-02	0,000E+00	0,000E+00	
1,053E+02	1,126E-02	0,000E+00	0,000E+00	
1,054E+02	1,122E-02	0,000E+00	0,000E+00	
1,054E+02	1,118E-02	0,000E+00	0,000E+00	
1,054E+02	1,114E-02	0,000E+00	0,000E+00	
1,055E+02	1,111E-02	0,000E+00	0,000E+00	
1,055E+02	1,109E-02	0,000E+00	0,000E+00	
1,056E+02	1,107E-02	0,000E+00	0,000E+00	
1,056E+02	1,105E-02	0,000E+00	0,000E+00	
1,056E+02	1,104E-02	0,000E+00	0,000E+00	
1,057E+02	1,104E-02	0,000E+00	0,000E+00	
1,057E+02	1,104E-02	0,000E+00	0,000E+00	
1,058E+02	1,105E-02	0,000E+00	0,000E+00	
1,058E+02	1,106E-02	0,000E+00	0,000E+00	
1,058E+02	1,108E-02	0,000E+00	0,000E+00	
1,059E+02	1,111E-02	0,000E+00	0,000E+00	
1,059E+02	1,115E-02	0,000E+00	0,000E+00	
1,060E+02	1,119E-02	0,000E+00	0,000E+00	
1,060E+02	1,124E-02	0,000E+00	0,000E+00	
1,060E+02	1,129E-02	0,000E+00	0,000E+00	
1,061E+02	1,135E-02	0,000E+00	0,000E+00	
1,061E+02	1,140E-02	0,000E+00	0,000E+00	
1,062E+02	1,145E-02	0,000E+00	0,000E+00	
1,062E+02	1,150E-02	0,000E+00	0,000E+00	
1,062E+02	1,153E-02	0,000E+00	0,000E+00	
1,063E+02	1,155E-02	0,000E+00	0,000E+00	
1,063E+02	1,156E-02	0,000E+00	0,000E+00	
1,064E+02	1,155E-02	0,000E+00	0,000E+00	
1,064E+02	1,153E-02	0,000E+00	0,000E+00	
1,064E+02	1,149E-02	0,000E+00	0,000E+00	
1,065E+02	1,145E-02	0,000E+00	0,000E+00	
1,065E+02	1,140E-02	0,000E+00	0,000E+00	
1,066E+02	1,135E-02	0,000E+00	0,000E+00	
1,066E+02	1,132E-02	0,000E+00	0,000E+00	
1,066E+02	1,129E-02	0,000E+00	0,000E+00	
1,067E+02	1,127E-02	0,000E+00	0,000E+00	
1,067E+02	1,126E-02	0,000E+00	0,000E+00	
1,068E+02	1,125E-02	0,000E+00	0,000E+00	
1,068E+02	1,126E-02	0,000E+00	0,000E+00	
1,068E+02	1,126E-02	0,000E+00	0,000E+00	
1,069E+02	1,126E-02	0,000E+00	0,000E+00	
1,069E+02	1,124E-02	0,000E+00	0,000E+00	
1,070E+02	1,122E-02	0,000E+00	0,000E+00	
1,070E+02	1,118E-02	0,000E+00	0,000E+00	
1,070E+02	1,113E-02	0,000E+00	0,000E+00	
1,071E+02	1,107E-02	0,000E+00	0,000E+00	
1,071E+02	1,100E-02	0,000E+00	0,000E+00	
1,072E+02	1,093E-02	0,000E+00	0,000E+00	
1,072E+02	1,087E-02	0,000E+00	0,000E+00	
1,072E+02	1,081E-02	0,000E+00	0,000E+00	
1,073E+02	1,077E-02	0,000E+00	0,000E+00	
1,073E+02	1,075E-02	0,000E+00	0,000E+00	
1,074E+02	1,074E-02	0,000E+00	0,000E+00	
1,074E+02	1,076E-02	0,000E+00	0,000E+00	
1,074E+02	1,079E-02	0,000E+00	0,000E+00	
1,075E+02	1,083E-02	0,000E+00	0,000E+00	
1,075E+02	1,089E-02	0,000E+00	0,000E+00	
1,076E+02	1,094E-02	0,000E+00	0,000E+00	
1,076E+02	1,100E-02	0,000E+00	0,000E+00	
1,076E+02	1,106E-02	0,000E+00	0,000E+00	
1,077E+02	1,110E-02	0,000E+00	0,000E+00	
1,077E+02	1,114E-02	0,000E+00	0,000E+00	
1,078E+02	1,116E-02	0,000E+00	0,000E+00	
1,078E+02	1,117E-02	0,000E+00	0,000E+00	
1,078E+02	1,117E-02	0,000E+00	0,000E+00	
1,079E+02	1,115E-02	0,000E+00	0,000E+00	
1,079E+02	1,112E-02	0,000E+00	0,000E+00	
1,080E+02	1,108E-02	0,000E+00	0,000E+00	
1,080E+02	1,104E-02	0,000E+00	0,000E+00	
1,080E+02	1,099E-02	0,000E+00	0,000E+00	
1,081E+02	1,094E-02	0,000E+00	0,000E+00	
1,081E+02	1,089E-02	0,000E+00	0,000E+00	
1,082E+02	1,085E-02	0,000E+00	0,000E+00	
1,082E+02	1,081E-02	0,000E+00	0,000E+00	
1,082E+02	1,079E-02	0,000E+00	0,000E+00	
1,083E+02	1,078E-02	0,000E+00	0,000E+00	
1,083E+02	1,078E-02	0,000E+00	0,000E+00	
1,084E+02	1,078E-02	0,000E+00	0,000E+00	
1,084E+02	1,080E-02	0,000E+00	0,000E+00	
1,084E+02	1,082E-02	0,000E+00	0,000E+00	
1,085E+02	1,084E-02	0,000E+00	0,000E+00	
1,085E+02	1,086E-02	0,000E+00	0,000E+00	
1,086E+02	1,088E-02	0,000E+00	0,000E+00	
1,086E+02	1,089E-02	0,000E+00	0,000E+00	
1,086E+02	1,090E-02	0,000E+00	0,000E+00	
1,087E+02	1,091E-02	0,000E+00	0,000E+00	
1,087E+02	1,092E-02	0,000E+00	0,000E+00	
1,088E+02	1,092E-02	0,000E+00	0,000E+00	
1,088E+02	1,093E-02	0,000E+00	0,000E+00	
1,088E+02	1,093E-02	0,000E+00	0,000E+00	
1,089E+02	1,094E-02	0,000E+00	0,000E+00	
1,089E+02	1,095E-02	0,000E+00	0,000E+00	
1,090E+02	1,097E-02	0,000E+00	0,000E+00	
1,090E+02	1,098E-02	0,000E+00	0,000E+00	
1,090E+02	1,100E-02	0,000E+00	0,000E+00	
1,091E+02	1,102E-02	0,000E+00	0,000E+00	
1,091E+02	1,104E-02	0,000E+00	0,000E+00	
1,092E+02	1,106E-02	0,000E+00	0,000E+00	
1,092E+02	1,108E-02	0,000E+00	0,000E+00	
1,092E+02	1,110E-02	0,000E+00	0,000E+00	
1,093E+02	1,113E-02	0,000E+00	0,000E+00	
1,093E+02	1,115E-02	0,000E+00	0,000E+00	
1,094E+02	1,116E-02	0,000E+00	0,000E+00	
1,094E+02	1,118E-02	0,000E+00	0,000E+00	
1,094E+02	1,119E-02	0,000E+00	0,000E+00	
1,095E+02	1,120E-02	0,000E+00	0,000E+00	
1,095E+02	1,121E-02	0,000E+00	0,000E+00	
1,096E+02	1,121E-02	0,000E+00	0,000E+00	
1,096E+02	1,121E-02	0,000E+00	0,000E+00	
1,096E+02	1,122E-02	0,000E+00	0,000E+00	
1,097E+02	1,122E-02	0,000E+00	0,000E+00	
1,097E+02	1,123E-02	0,000E+00	0,000E+00	
1,098E+02	1,124E-02	0,000E+00	0,000E+00	
1,098E+02	1,125E-02	0,000E+00	0,000E+00	
1,098E+02	1,127E-02	0,000E+00	0,000E+00	
1,099E+02	1,128E-02	0,000E+00	0,000E+00	
1,099E+02	1,129E-02	0,000E+00	0,000E+00	
1,100E+02	1,130E-02	0,000E+00	0,000E+00	
1,100E+02	1,130E-02	0,000E+00	0,000E+00	
1,100E+02	1,129E-02	0,000E+00	0,000E+00	
1,101E+02	1,126E-02	0,000E+00	0,000E+00	
1,101E+02	1,123E-02	0,000E+00	0,000E+00	
1,102E+02	1,120E-02	0,000E+00	0,000E+00	
1,102E+02	1,116E-02	0,000E+00	0,000E+00	
1,102E+02	1,111E-02	0,000E+00	0,000E+00	
1,103E+02	1,107E-02	0,000E+00	0,000E+00	
1,103E+02	1,103E-02	0,000E+00	0,000E+00	
1,104E+02	1,100E-02	0,000E+00	0,000E+00	
1,104E+02	1,098E-02	0,000E+00	0,000E+00	
1,104E+02	1,097E-02	0,000E+00	0,000E+00	
1,105E+02	1,097E-02	0,000E+00	0,000E+00	
1,105E+02	1,098E-02	0,000E+00	0,000E+00	
1,106E+02	1,100E-02	0,000E+00	0,000E+00	
1,106E+02	1,102E-02	0,000E+00	0,000E+00	
1,106E+02	1,105E-02	0,000E+00	0,000E+00	
1,107E+02	1,107E-02	0,000E+00	0,000E+00	
1,107E+02	1,109E-02	0,000E+00	0,000E+00	
1,108E+02	1,111E-02	0,000E+00	0,000E+00	
1,108E+02	1,112E-02	0,000E+00	0,000E+00	
1,108E+02	1,111E-02	0,000E+00	0,000E+00	
1,109E+02	1,110E-02	0,000E+00	0,000E+00	
1,109E+02	1,107E-02	0,000E+00	0,000E+00	
1,110E+02	1,103E-02	0,000E+00	0,000E+00	
1,110E+02	1,099E-02	0,000E+00	0,000E+00	
1,110E+02	1,094E-02	0,000E+00	0,000E+00	
1,111E+02	1,090E-02	0,000E+00	0,000E+00	
1,111E+02	1,086E-02	0,000E+00	0,000E+00	
1,112E+02	1,082E-02	0,000E+00	0,000E+00	
1,112E+02	1,080E-02	0,000E+00	0,000E+00	
1,112E+02	1,078E-02	0,000E+00	0,000E+00	
1,113E+02	1,077E-02	0,000E+00	0,000E+00	
1,113E+02	1,077E-02	0,000E+00	0,000E+00	
1,114E+02	1,078E-02	0,000E+00	0,000E+00	
1,114E+02	1,079E-02	0,000E+00	0,000E+00	
1,114E+02	1,081E-02	0,000E+00	0,000E+00	
1,115E+02	1,082E-02	0,000E+00	0,000E+00	
1,115E+02	1,083E-02	0,000E+00	0,000E+00	
1,116E+02	1,085E-02	0,000E+00	0,000E+00	
1,116E+02	1,086E-02	0,000E+00	0,000E+00	
1,116E+02	1,088E-02	0,000E+00	0,000E+00	
1,117E+02	1,090E-02	0,000E+00	0,000E+00	
1,117E+02	1,092E-02	0,000E+00	0,000E+00	
1,118E+02	1,095E-02	0,000E+00	0,000E+00	
1,118E+02	1,099E-02	0,000E+00	0,000E+00	
1,118E+02	1,102E-02	0,000E+00	0,000E+00	
1,119E+02	1,106E-02	0,000E+00	0,000E+00	
1,119E+02	1,109E-02	0,000E+00	0,000E+00	
1,120E+02	1,111E-02	0,000E+00	0,000E+00	
1,120E+02	1,113E-02	0,000E+00	0,000E+00	
1,120E+02	1,113E-02	0,000E+00	0,000E+00	
1,121E+02	1,113E-02	0,000E+00	0,000E+00	
1,121E+02	1,111E-02	0,000E+00	0,000E+00	
1,122E+02	1,109E-02	0,000E+00	0,000E+00	
1,122E+02	1,106E-02	0,000E+00	0,000E+00	
1,122E+02	1,104E-02	0,000E+00	0,000E+00	
1,123E+02	1,101E-02	0,000E+00	0,000E+00	
1,123E+02	1,100E-02	0,000E+00	0,000E+00	
1,124E+02	1,099E-02	0,000E+00	0,000E+00	
1,124E+02	1,098E-02	0,000E+00	0,000E+00	
1,124E+02	1,099E-02	0,000E+00	0,000E+00	
1,125E+02	1,099E-02	0,000E+00	0,000E+00	
1,125E+02	1,100E-02	0,000E+00	0,000E+00	
1,126E+02	1,101E-02	0,000E+00	0,000E+00	
1,126E+02	1,101E-02	0,000E+00	0,000E+00	
1,126E+02	1,101E-02	0,000E+00	0,000E+00	
1,127E+02	1,100E-02	0,000E+00	0,000E+00	
1,127E+02	1,098E-02	0,000E+00	0,000E+00	
1,128E+02	1,096E-02	0,000E+00	0,000E+00	
1,128E+02	1,094E-02	0,000E+00	0,000E+00	
1,128E+02	1,092E-02	0,000E+00	0,000E+00	
1,129E+02	1,090E-02	0,000E+00	0,000E+00	
1,129E+02	1,088E-02	0,000E+00	0,000E+00	
1,130E+02	1,086E-02	0,000E+00	0,000E+00	
1,130E+02	1,085E-02	0,000E+00	0,000E+00	
1,130E+02	1,083E-02	0,000E+00	0,000E+00	
1,131E+02	1,083E-02	0,000E+00	0,000E+00	
1,131E+02	1,082E-02	0,000E+00	0,000E+00	
